"date","portfolio","cash","equity"
"2018-08-15",87.2726874218338,0,87.2726874218338
"2018-08-16",86.9022302015175,0,86.9022302015175
"2018-08-17",86.4232270685127,0,86.4232270685127
"2018-08-20",86.4251919799191,0,86.4251919799191
"2018-08-21",89.142727129394,0,89.142727129394
"2018-08-22",88.2612933913782,0,88.2612933913782
"2018-08-23",87.3965653765356,0,87.3965653765356
"2018-08-24",87.6203388233983,0,87.6203388233983
"2018-08-27",89.1953282058761,0,89.1953282058761
"2018-08-28",88.4954540152175,0,88.4954540152175
"2018-08-29",88.7908605581737,0,88.7908605581737
"2018-08-30",89.1079757156726,0,89.1079757156726
"2018-08-31",88.847306037894,0,88.847306037894
"2018-09-04",88.0359455313588,0,88.0359455313588
"2018-09-05",87.90531365353,0,87.90531365353
"2018-09-06",87.6905390748437,0,87.6905390748437
"2018-09-07",86.6542666961051,0,86.6542666961051
"2018-09-10",86.3176913472802,0,86.3176913472802
"2018-09-11",86.847030959821,0,86.847030959821
"2018-09-12",87.8741149356844,0,87.8741149356844
"2018-09-13",87.7362011419901,0,87.7362011419901
"2018-09-14",87.9986161367229,0,87.9986161367229
"2018-09-17",86.9692198891886,0,86.9692198891886
"2018-09-18",88.351401355849,0,88.351401355849
"2018-09-19",87.2672589283742,0,87.2672589283742
"2018-09-20",87.4198782664597,0,87.4198782664597
"2018-09-21",86.738306225958,0,86.738306225958
"2018-09-24",86.6456223691347,0,86.6456223691347
"2018-09-25",86.5576411081794,0,86.5576411081794
"2018-09-26",85.7457774601487,0,85.7457774601487
"2018-09-27",86.4889963822137,0,86.4889963822137
"2018-09-28",85.1130725853185,0,85.1130725853185
"2018-10-01",85.3625117871311,0,85.3625117871311
"2018-10-02",85.1955133805995,0,85.1955133805995
"2018-10-03",83.9986615576855,0,83.9986615576855
"2018-10-04",82.5819912533422,0,82.5819912533422
"2018-10-05",82.4026371015799,0,82.4026371015799
"2018-10-08",82.9149220677922,0,82.9149220677922
"2018-10-09",81.230961739182,0,81.230961739182
"2018-10-10",79.1087075200275,0,79.1087075200275
"2018-10-11",77.1038357237342,0,77.1038357237342
"2018-10-12",77.3997916983649,0,77.3997916983649
"2018-10-15",76.7694291474546,0,76.7694291474546
"2018-10-16",78.3492814580151,0,78.3492814580151
"2018-10-17",78.3632934567878,0,78.3632934567878
"2018-10-18",75.8025020103173,0,75.8025020103173
"2018-10-19",75.6711884181801,0,75.6711884181801
"2018-10-22",75.0163830844293,0,75.0163830844293
"2018-10-23",75.649454318526,0,75.649454318526
"2018-10-24",72.7516120620047,0,72.7516120620047
"2018-10-25",74.9085601900604,0,74.9085601900604
"2018-10-26",74.7777856148275,0,74.7777856148275
"2018-10-29",73.1908740346678,0,73.1908740346678
"2018-10-30",75.0734226282859,0,75.0734226282859
"2018-10-31",75.9218525194019,0,75.9218525194019
"2018-11-01",78.7046097685463,0,78.7046097685463
"2018-11-02",76.7191097008844,0,76.7191097008844
"2018-11-05",78.150158820891,0,78.150158820891
"2018-11-06",78.5435210032507,0,78.5435210032507
"2018-11-07",79.014695241745,0,79.014695241745
"2018-11-08",78.5410232940675,0,78.5410232940675
"2018-11-09",78.4449346496641,0,78.4449346496641
"2018-11-12",77.5742335874086,0,77.5742335874086
"2018-11-13",78.1643394084906,0,78.1643394084906
"2018-11-14",77.6237769814113,0,77.6237769814113
"2018-11-15",78.4961145671219,0,78.4961145671219
"2018-11-16",78.9566307076967,0,78.9566307076967
"2018-11-19",78.3175478111108,0,78.3175478111108
"2018-11-20",78.3539739124359,0,78.3539739124359
"2018-11-21",79.3294068962294,0,79.3294068962294
"2018-11-23",79.2533692709037,0,79.2533692709037
"2018-11-26",80.0946517428832,0,80.0946517428832
"2018-11-27",79.7586154300771,0,79.7586154300771
"2018-11-28",82.8339569143405,0,82.8339569143405
"2018-11-29",81.0942976810357,0,81.0942976810357
"2018-11-30",81.0515284129302,0,81.0515284129302
"2018-12-03",83.3734614138386,0,83.3734614138386
"2018-12-04",79.8267697668327,0,79.8267697668327
"2018-12-06",81.1179080204175,0,81.1179080204175
"2018-12-07",79.3429539006956,0,79.3429539006956
"2018-12-10",78.1825462716412,0,78.1825462716412
"2018-12-11",78.7389154823128,0,78.7389154823128
"2018-12-12",79.656432430889,0,79.656432430889
"2018-12-13",79.4489781787288,0,79.4489781787288
"2018-12-14",78.8355500002066,0,78.8355500002066
"2018-12-17",78.0600679384868,0,78.0600679384868
"2018-12-18",78.9151640252956,0,78.9151640252956
"2018-12-19",77.5625420819353,0,77.5625420819353
"2018-12-20",77.3003579451298,0,77.3003579451298
"2018-12-21",74.2157777637174,0,74.2157777637174
"2018-12-24",73.1036354319775,0,73.1036354319775
"2018-12-26",77.0863264553097,0,77.0863264553097
"2018-12-27",77.4976950110425,0,77.4976950110425
"2018-12-28",77.0703676895218,0,77.0703676895218
"2018-12-31",77.6805162935241,0,77.6805162935241
"2019-01-02",77.6805162935241,-22.3194837064759,100
"2019-01-03",79.3364296985105,-22.3194837064759,101.655913404986
"2019-01-04",66.0485171885342,-22.3194837064759,88.3680008950101
"2019-01-07",67.7107355476247,-22.3194837064759,90.0302192541006
"2019-01-08",66.582902119018,-22.3194837064759,88.9023858254939
"2019-01-09",70.5173815699085,-22.3194837064759,92.8368652763844
"2019-01-10",77.4976213367168,-22.3194837064759,99.8171050431927
"2019-01-11",87.1879517128901,-22.3194837064759,109.507435419366
"2019-01-14",84.6832509789613,-22.3194837064759,107.002734685437
"2019-01-15",72.2573873198485,-22.3194837064759,94.5768710263244
"2019-01-16",62.4100554270469,-22.3194837064759,84.7295391335228
"2019-01-17",57.4592037102485,-22.3194837064759,79.7786874167244
"2019-01-18",46.3864925774077,-22.3194837064759,68.7059762838835
"2019-01-22",54.0315700167466,-22.3194837064759,76.3510537232225
"2019-01-23",60.7320297172382,-22.3194837064759,83.0515134237141
"2019-01-24",64.3473413218217,-22.3194837064759,86.6668250282976
"2019-01-25",59.1406783385599,-22.3194837064759,81.4601620450358
"2019-01-28",79.9453809564709,-22.3194837064759,102.264864662947
"2019-01-29",103.976486979892,-22.3194837064759,126.295970686368
"2019-01-30",91.714856189791,-22.3194837064759,114.034339896267
"2019-01-31",81.8975257866498,-22.3194837064759,104.217009493126
"2019-02-01",91.8471455222357,-22.3194837064759,114.166629228712
"2019-02-04",86.8456315640208,-22.3194837064759,109.165115270497
"2019-02-05",76.8388902797802,-22.3194837064759,99.1583739862561
"2019-02-06",63.4548612015043,-22.3194837064759,85.7743449079802
"2019-02-07",86.1740442415659,-22.3194837064759,108.493527948042
"2019-02-08",80.5006877496289,-22.3194837064759,102.820171456105
"2019-02-11",82.1082373551671,-22.3194837064759,104.427721061643
"2019-02-12",93.2531241228757,-22.3194837064759,115.572607829352
"2019-02-13",71.0280152845768,-22.3194837064759,93.3474989910527
"2019-02-14",85.7530857147789,-22.3194837064759,108.072569421255
"2019-02-15",88.0531480311971,-22.3194837064759,110.372631737673
"2019-02-19",75.5724027359166,-22.3194837064759,97.8918864423925
"2019-02-20",69.1998860961804,-22.3194837064759,91.5193698026563
"2019-02-21",85.1502736106621,-22.3194837064759,107.469757317138
"2019-02-22",89.5065485230012,-22.3194837064759,111.826032229477
"2019-02-25",82.0837306167499,-22.3194837064759,104.403214323226
"2019-02-26",77.7083404203496,-22.3194837064759,100.027824126825
"2019-02-27",79.9005039346643,-22.3194837064759,102.21998764114
"2019-02-28",69.8268376611626,-22.3194837064759,92.1463213676385
"2019-03-01",55.4517202935813,-22.3194837064759,77.7712040000572
"2019-03-04",68.7650486371809,-22.3194837064759,91.0845323436568
"2019-03-05",64.6206959876972,-22.3194837064759,86.9401796941731
"2019-03-06",84.5357635318746,-22.3194837064759,106.855247238351
"2019-03-07",107.914749998037,-22.3194837064759,130.234233704513
"2019-03-08",98.7137763681235,-22.3194837064759,121.033260074599
"2019-03-11",92.653001418147,-22.3194837064759,114.972485124623
"2019-03-12",97.5470324541495,-22.3194837064759,119.866516160625
"2019-03-13",84.9770043235807,-22.3194837064759,107.296488030057
"2019-03-14",81.168760197935,-22.3194837064759,103.488243904411
"2019-03-15",76.336190276031,-22.3194837064759,98.6556739825069
"2019-03-18",78.8065119612858,-22.3194837064759,101.125995667762
"2019-03-19",66.5705875326755,-22.3194837064759,88.8900712391514
"2019-03-20",60.848224773896,-22.3194837064759,83.1677084803718
"2019-03-21",59.1989343358443,-22.3194837064759,81.5184180423202
"2019-03-22",79.6868056175277,-22.3194837064759,102.006289324004
"2019-03-25",91.0670538230296,-22.3194837064759,113.386537529505
"2019-03-26",88.5856082361056,-22.3194837064759,110.905091942582
"2019-03-27",101.567044132743,-22.3194837064759,123.886527839219
"2019-03-28",84.9530962328227,-22.3194837064759,107.272579939299
"2019-03-29",71.0229544364259,-22.3194837064759,93.3424381429018
"2019-04-01",64.0348304488481,-22.3194837064759,86.354314155324
"2019-04-02",63.215440486462,-22.3194837064759,85.5349241929379
"2019-04-03",67.6945379342565,-22.3194837064759,90.0140216407324
"2019-04-04",87.9936131175657,-22.3194837064759,110.313096824042
"2019-04-05",83.4540873565503,-22.3194837064759,105.773571063026
"2019-04-08",85.1283180543169,-22.3194837064759,107.447801760793
"2019-04-09",88.2420215529914,-22.3194837064759,110.561505259467
"2019-04-10",92.0109718123937,-22.3194837064759,114.33045551887
"2019-04-11",102.139782837014,-22.3194837064759,124.45926654349
"2019-04-12",109.438139734844,-22.3194837064759,131.75762344132
"2019-04-15",115.859960745624,-22.3194837064759,138.1794444521
"2019-04-16",122.129151883248,-22.3194837064759,144.448635589724
"2019-04-17",133.133862559996,-22.3194837064759,155.453346266471
"2019-04-18",141.515684604507,-22.3194837064759,163.835168310983
"2019-04-22",183.549344353005,-22.3194837064759,205.868828059481
"2019-04-23",160.020441715362,-22.3194837064759,182.339925421838
"2019-04-24",163.241043608148,-22.3194837064759,185.560527314624
"2019-04-25",146.1004522158,-22.3194837064759,168.419935922276
"2019-04-26",128.757656741853,-22.3194837064759,151.077140448329
"2019-04-29",135.918209910328,-22.3194837064759,158.237693616804
"2019-04-30",147.4517229688,-22.3194837064759,169.771206675276
"2019-05-01",161.209638315579,-22.3194837064759,183.529122022055
"2019-05-02",176.738398087216,-22.3194837064759,199.057881793692
"2019-05-03",169.025090948304,-22.3194837064759,191.34457465478
"2019-05-06",174.700857700277,-22.3194837064759,197.020341406753
"2019-05-07",174.956091377307,-22.3194837064759,197.275575083783
"2019-05-08",169.014092036565,-22.3194837064759,191.333575743041
"2019-05-09",192.017586928242,-22.3194837064759,214.337070634718
"2019-05-10",191.084570284427,-22.3194837064759,213.404053990903
"2019-05-13",199.160737352182,-22.3194837064759,221.480221058658
"2019-05-14",203.648709196644,-22.3194837064759,225.968192903119
"2019-05-15",201.837578907029,-22.3194837064759,224.157062613505
"2019-05-16",199.933288311127,-22.3194837064759,222.252772017603
"2019-05-17",200.916483831184,-22.3194837064759,223.23596753766
"2019-05-20",190.085647728308,-22.3194837064759,212.405131434784
"2019-05-21",198.35843741914,-22.3194837064759,220.677921125616
"2019-05-22",181.10423027013,-22.3194837064759,203.423713976605
"2019-05-23",185.965169680211,-22.3194837064759,208.284653386687
"2019-05-24",197.879358754092,-22.3194837064759,220.198842460568
"2019-05-28",180.732557783966,-22.3194837064759,203.052041490442
"2019-05-29",189.244255701409,-22.3194837064759,211.563739407885
"2019-05-30",188.373303345894,-22.3194837064759,210.692787052369
"2019-05-31",192.467654895966,-22.3194837064759,214.787138602442
"2019-06-03",229.091888098193,-22.3194837064759,251.411371804669
"2019-06-04",231.170510595888,-22.3194837064759,253.489994302364
"2019-06-05",235.637750491854,-22.3194837064759,257.95723419833
"2019-06-06",232.518198976232,-22.3194837064759,254.837682682707
"2019-06-07",226.742497144402,-22.3194837064759,249.061980850878
"2019-06-10",217.447078469332,-22.3194837064759,239.766562175808
"2019-06-11",211.658976155743,-22.3194837064759,233.978459862219
"2019-06-12",217.596883524999,-22.3194837064759,239.916367231475
"2019-06-13",214.203739538594,-22.3194837064759,236.52322324507
"2019-06-14",230.177726708663,-22.3194837064759,252.497210415139
"2019-06-17",218.899495869376,-22.3194837064759,241.218979575852
"2019-06-18",220.217834767347,-22.3194837064759,242.537318473823
"2019-06-19",199.483284343422,-22.3194837064759,221.802768049898
"2019-06-20",204.758016336027,-22.3194837064759,227.077500042502
"2019-06-21",183.255818484525,-22.3194837064759,205.575302191001
"2019-06-24",189.837796675103,-22.3194837064759,212.157280381579
"2019-06-25",183.077522988864,-22.3194837064759,205.39700669534
"2019-06-26",174.246743420686,-22.3194837064759,196.566227127162
"2019-06-27",196.37437208766,-22.3194837064759,218.693855794136
"2019-06-28",204.790840336503,-22.3194837064759,227.110324042979
"2019-07-01",198.393216559229,-22.3194837064759,220.712700265705
"2019-07-02",202.010023741894,-22.3194837064759,224.32950744837
"2019-07-03",197.735148528355,-22.3194837064759,220.054632234831
"2019-07-05",184.360690568892,-22.3194837064759,206.680174275368
"2019-07-08",182.196168523048,-22.3194837064759,204.515652229524
"2019-07-09",182.524350130919,-22.3194837064759,204.843833837395
"2019-07-10",199.582758170708,-22.3194837064759,221.902241877183
"2019-07-11",200.829818458016,-22.3194837064759,223.149302164492
"2019-07-12",205.260707902779,-22.3194837064759,227.580191609254
"2019-07-15",192.881816252541,-22.3194837064759,215.201299959017
"2019-07-16",208.101440230391,-22.3194837064759,230.420923936867
"2019-07-17",212.392572978167,-22.3194837064759,234.712056684643
"2019-07-18",216.031280252314,-22.3194837064759,238.350763958789
"2019-07-19",225.120204453629,-22.3194837064759,247.439688160104
"2019-07-22",216.015772538413,-22.3194837064759,238.335256244889
"2019-07-23",184.95929103525,-22.3194837064759,207.278774741726
"2019-07-24",180.954984221425,-22.3194837064759,203.274467927901
"2019-07-25",199.652997167372,-22.3194837064759,221.972480873848
"2019-07-26",168.977938983862,-22.3194837064759,191.297422690338
"2019-07-29",170.405199890339,-22.3194837064759,192.724683596815
"2019-07-30",170.528363516193,-22.3194837064759,192.847847222669
"2019-07-31",191.022034669278,-22.3194837064759,213.341518375754
"2019-08-01",208.355385111215,-22.3194837064759,230.674868817691
"2019-08-02",219.149444727509,-22.3194837064759,241.468928433985
"2019-08-05",221.582603289513,-22.3194837064759,243.902086995989
"2019-08-06",224.472533697335,-22.3194837064759,246.792017403811
"2019-08-07",245.387878957978,-22.3194837064759,267.707362664454
"2019-08-08",247.60029755581,-22.3194837064759,269.919781262285
"2019-08-09",248.670684520027,-22.3194837064759,270.990168226502
"2019-08-12",245.989988448432,-22.3194837064759,268.309472154907
"2019-08-13",253.868209126874,-22.3194837064759,276.18769283335
"2019-08-14",256.740358257383,-22.3194837064759,279.059841963859
"2019-08-15",251.140252352929,-22.3194837064759,273.459736059405
"2019-08-16",247.973464564736,-22.3194837064759,270.292948271211
"2019-08-19",254.634986639053,-22.3194837064759,276.954470345529
"2019-08-20",264.56519530079,-22.3194837064759,286.884679007266
"2019-08-21",266.900597418878,-22.3194837064759,289.220081125354
"2019-08-22",284.219785694742,-22.3194837064759,306.539269401218
"2019-08-23",270.641445992361,-22.3194837064759,292.960929698836
"2019-08-26",276.493820831609,-22.3194837064759,298.813304538085
"2019-08-27",275.698350552494,-22.3194837064759,298.01783425897
"2019-08-28",278.146707252442,-22.3194837064759,300.466190958918
"2019-08-29",276.61918654068,-22.3194837064759,298.938670247155
"2019-08-30",273.181611194942,-22.3194837064759,295.501094901418
"2019-09-03",274.921438817607,-22.3194837064759,297.240922524083
"2019-09-04",288.788075517191,-22.3194837064759,311.107559223667
"2019-09-05",258.042820736555,-22.3194837064759,280.362304443031
"2019-09-06",275.66798656514,-22.3194837064759,297.987470271616
"2019-09-09",309.68647162648,-22.3194837064759,332.005955332956
"2019-09-10",293.228796134343,-22.3194837064759,315.548279840819
"2019-09-11",290.930488486088,-22.3194837064759,313.249972192564
"2019-09-12",287.435024992579,-22.3194837064759,309.754508699055
"2019-09-13",275.066063330949,-22.3194837064759,297.385547037425
"2019-09-16",267.923749389164,-22.3194837064759,290.24323309564
"2019-09-17",276.86890331599,-22.3194837064759,299.188387022466
"2019-09-18",291.990473300344,-22.3194837064759,314.30995700682
"2019-09-19",282.586998961856,-22.3194837064759,304.906482668331
"2019-09-20",279.131573107748,-22.3194837064759,301.451056814224
"2019-09-23",248.180778739732,-22.3194837064759,270.500262446208
"2019-09-24",264.120350891927,-22.3194837064759,286.439834598403
"2019-09-25",270.146430053548,-22.3194837064759,292.465913760024
"2019-09-26",285.118162765316,-22.3194837064759,307.437646471791
"2019-09-27",293.65497283867,-22.3194837064759,315.974456545146
"2019-09-30",311.961187584788,-22.3194837064759,334.280671291264
"2019-10-01",315.847463656472,-22.3194837064759,338.166947362948
"2019-10-02",304.145401806248,-22.3194837064759,326.464885512724
"2019-10-03",291.643226782527,-22.3194837064759,313.962710489003
"2019-10-04",310.617043166988,-22.3194837064759,332.936526873464
"2019-10-07",305.089132471285,-22.3194837064759,327.408616177761
"2019-10-08",318.567619529267,-22.3194837064759,340.887103235743
"2019-10-09",302.446610403751,-22.3194837064759,324.766094110227
"2019-10-10",288.017981325683,-22.3194837064759,310.337465032158
"2019-10-11",275.997627848545,-22.3194837064759,298.317111555021
"2019-10-14",286.923141962723,-22.3194837064759,309.242625669199
"2019-10-15",285.729512413433,-22.3194837064759,308.048996119908
"2019-10-16",298.887694811459,-22.3194837064759,321.207178517935
"2019-10-17",313.419065840722,-22.3194837064759,335.738549547198
"2019-10-18",345.928474759421,-22.3194837064759,368.247958465897
"2019-10-21",323.509009937842,-22.3194837064759,345.828493644318
"2019-10-22",321.135845338367,-22.3194837064759,343.455329044843
"2019-10-23",321.329360503027,-22.3194837064759,343.648844209503
"2019-10-24",309.441186761502,-22.3194837064759,331.760670467978
"2019-10-25",306.501067583882,-22.3194837064759,328.820551290358
"2019-10-28",280.007917885578,-22.3194837064759,302.327401592053
"2019-10-29",280.518128712372,-22.3194837064759,302.837612418848
"2019-10-30",273.834813026629,-22.3194837064759,296.154296733105
"2019-10-31",277.902012286663,-22.3194837064759,300.221495993139
"2019-11-01",280.849320630404,-22.3194837064759,303.16880433688
"2019-11-04",218.467059873955,-22.3194837064759,240.786543580431
"2019-11-05",213.016017560159,-22.3194837064759,235.335501266635
"2019-11-06",244.038721890844,-22.3194837064759,266.35820559732
"2019-11-07",218.600453888826,-22.3194837064759,240.919937595302
"2019-11-08",217.948041364783,-22.3194837064759,240.267525071259
"2019-11-11",260.564529212065,-22.3194837064759,282.884012918541
"2019-11-12",257.63302076511,-22.3194837064759,279.952504471586
"2019-11-13",262.57058354244,-22.3194837064759,284.890067248916
"2019-11-14",283.629179424571,-22.3194837064759,305.948663131047
"2019-11-15",258.544705723657,-22.3194837064759,280.864189430132
"2019-11-18",271.129722731535,-22.3194837064759,293.449206438011
"2019-11-19",271.306368041067,-22.3194837064759,293.625851747543
"2019-11-20",266.307924033298,-22.3194837064759,288.627407739774
"2019-11-21",277.232375822326,-22.3194837064759,299.551859528802
"2019-11-22",281.63182367766,-22.3194837064759,303.951307384136
"2019-11-25",281.565537610982,-22.3194837064759,303.885021317458
"2019-11-26",295.058416862602,-22.3194837064759,317.377900569078
"2019-11-27",289.749739205229,-22.3194837064759,312.069222911705
"2019-11-29",291.155603399136,-22.3194837064759,313.475087105612
"2019-12-02",288.598399307988,-22.3194837064759,310.917883014464
"2019-12-03",281.513941316041,-22.3194837064759,303.833425022517
"2019-12-04",297.38588244806,-22.3194837064759,319.705366154536
"2019-12-05",317.70057374865,-22.3194837064759,340.020057455125
"2019-12-06",290.763276553171,-22.3194837064759,313.082760259647
"2019-12-09",303.71119018415,-22.3194837064759,326.030673890626
"2019-12-10",308.039875345061,-22.3194837064759,330.359359051537
"2019-12-11",311.363823397649,-22.3194837064759,333.683307104125
"2019-12-12",290.046360975145,-22.3194837064759,312.365844681621
