"date","portfolio","cash","equity"
"2018-05-18",139.280900189255,0,139.280900189255
"2018-05-21",137.554718037337,0,137.554718037337
"2018-05-22",143.660488185918,0,143.660488185918
"2018-05-23",142.530398325675,0,142.530398325675
"2018-05-24",141.883256065463,0,141.883256065463
"2018-05-25",143.169906659157,0,143.169906659157
"2018-05-29",138.82472593214,0,138.82472593214
"2018-05-30",140.211121441315,0,140.211121441315
"2018-05-31",143.518518363868,0,143.518518363868
"2018-06-01",145.532680134708,0,145.532680134708
"2018-06-04",145.480776020774,0,145.480776020774
"2018-06-05",146.54454218255,0,146.54454218255
"2018-06-06",147.120458004928,0,147.120458004928
"2018-06-07",143.57640695611,0,143.57640695611
"2018-06-08",141.916899273899,0,141.916899273899
"2018-06-11",140.878229497967,0,140.878229497967
"2018-06-12",141.00832393144,0,141.00832393144
"2018-06-13",141.012942090682,0,141.012942090682
"2018-06-14",143.777187263092,0,143.777187263092
"2018-06-15",143.432953717154,0,143.432953717154
"2018-06-18",146.118385731307,0,146.118385731307
"2018-06-19",146.454158369822,0,146.454158369822
"2018-06-20",147.072997820265,0,147.072997820265
"2018-06-21",145.434677978424,0,145.434677978424
"2018-06-22",145.765874998388,0,145.765874998388
"2018-06-25",140.917872233116,0,140.917872233116
"2018-06-26",140.019932522345,0,140.019932522345
"2018-06-27",137.185150560115,0,137.185150560115
"2018-06-28",138.197941013074,0,138.197941013074
"2018-06-29",139.809717303339,0,139.809717303339
"2018-07-02",142.146430138649,0,142.146430138649
"2018-07-03",142.322945976484,0,142.322945976484
"2018-07-05",143.428862290534,0,143.428862290534
"2018-07-06",146.420373502754,0,146.420373502754
"2018-07-09",144.359196883663,0,144.359196883663
"2018-07-10",141.455365771167,0,141.455365771167
"2018-07-11",142.074064383281,0,142.074064383281
"2018-07-12",142.432644621876,0,142.432644621876
"2018-07-13",139.246354675517,0,139.246354675517
"2018-07-16",137.896338244333,0,137.896338244333
"2018-07-17",136.617583902951,0,136.617583902951
"2018-07-18",136.07511085126,0,136.07511085126
"2018-07-19",132.192556139925,0,132.192556139925
"2018-07-20",138.062401555188,0,138.062401555188
"2018-07-23",136.996171518468,0,136.996171518468
"2018-07-24",143.201181653852,0,143.201181653852
"2018-07-25",148.07480741266,0,148.07480741266
"2018-07-26",148.546818724369,0,148.546818724369
"2018-07-27",149.2699465874,0,149.2699465874
"2018-07-30",145.619416224195,0,145.619416224195
"2018-07-31",143.777563226257,0,143.777563226257
"2018-08-01",144.804484801127,0,144.804484801127
"2018-08-02",145.200350381154,0,145.200350381154
"2018-08-03",146.468486412227,0,146.468486412227
"2018-08-06",150.110327221609,0,150.110327221609
"2018-08-07",148.732409376176,0,148.732409376176
"2018-08-08",145.022522994718,0,145.022522994718
"2018-08-09",134.159585969185,0,134.159585969185
"2018-08-10",129.791633522348,0,129.791633522348
"2018-08-13",127.384806845003,0,127.384806845003
"2018-08-14",122.595960410877,0,122.595960410877
"2018-08-15",126.272600778979,0,126.272600778979
"2018-08-16",122.360274616913,0,122.360274616913
"2018-08-17",124.057376313414,0,124.057376313414
"2018-08-20",125.564676725004,0,125.564676725004
"2018-08-21",126.612372508738,0,126.612372508738
"2018-08-22",130.519134449665,0,130.519134449665
"2018-08-23",128.163532623828,0,128.163532623828
"2018-08-24",129.815693211941,0,129.815693211941
"2018-08-27",132.677910289541,0,132.677910289541
"2018-08-28",133.351268632675,0,133.351268632675
"2018-08-29",135.830699945822,0,135.830699945822
"2018-08-30",136.040098763614,0,136.040098763614
"2018-08-31",136.089536348033,0,136.089536348033
"2018-09-04",132.279342117079,0,132.279342117079
"2018-09-05",129.164290523257,0,129.164290523257
"2018-09-06",130.597520041993,0,130.597520041993
"2018-09-07",131.091300983371,0,131.091300983371
"2018-09-10",129.326301118498,0,129.326301118498
"2018-09-11",129.413309680364,0,129.413309680364
"2018-09-12",127.932647459389,0,127.932647459389
"2018-09-13",130.225889510966,0,130.225889510966
"2018-09-14",133.930971958948,0,133.930971958948
"2018-09-17",131.492248034066,0,131.492248034066
"2018-09-18",133.458599512137,0,133.458599512137
"2018-09-19",134.931826185447,0,134.931826185447
"2018-09-20",137.054235697406,0,137.054235697406
"2018-09-21",137.396262058855,0,137.396262058855
"2018-09-24",138.19014246022,0,138.19014246022
"2018-09-25",137.675193455914,0,137.675193455914
"2018-09-26",139.570797297579,0,139.570797297579
"2018-09-27",140.25824277792,0,140.25824277792
"2018-09-28",143.595939520339,0,143.595939520339
"2018-10-01",143.669661169433,0,143.669661169433
"2018-10-02",143.29216828319,0,143.29216828319
"2018-10-03",143.502777765118,0,143.502777765118
"2018-10-04",139.515239296428,0,139.515239296428
"2018-10-05",135.322596792918,0,135.322596792918
"2018-10-08",132.278801622451,0,132.278801622451
"2018-10-09",131.649303841361,0,131.649303841361
"2018-10-10",123.033378520769,0,123.033378520769
"2018-10-11",124.275095510246,0,124.275095510246
"2018-10-12",128.459757460133,0,128.459757460133
"2018-10-15",127.419798352316,0,127.419798352316
"2018-10-16",132.794898321843,0,132.794898321843
"2018-10-17",139.414123718492,0,139.414123718492
"2018-10-18",135.764326116865,0,135.764326116865
"2018-10-19",135.114025356838,0,135.114025356838
"2018-10-22",137.588912874871,0,137.588912874871
"2018-10-23",136.679398050345,0,136.679398050345
"2018-10-24",128.685538215532,0,128.685538215532
"2018-10-25",132.430548909229,0,132.430548909229
"2018-10-26",126.982423692542,0,126.982423692542
"2018-10-29",128.571422471805,0,128.571422471805
"2018-10-30",132.564601014974,0,132.564601014974
"2018-10-31",138.257485018894,0,138.257485018894
"2018-11-01",137.979673769719,0,137.979673769719
"2018-11-02",136.772823687186,0,136.772823687186
"2018-11-05",133.77722361103,0,133.77722361103
"2018-11-06",141.135772379845,0,141.135772379845
"2018-11-07",147.371717663419,0,147.371717663419
"2018-11-08",144.942655219073,0,144.942655219073
"2018-11-09",140.664704203051,0,140.664704203051
"2018-11-12",136.59934529882,0,136.59934529882
"2018-11-13",134.07248968776,0,134.07248968776
"2018-11-14",131.180906406802,0,131.180906406802
"2018-11-15",132.16881291036,0,132.16881291036
"2018-11-16",127.337372823907,0,127.337372823907
"2018-11-19",117.094144263803,0,117.094144263803
"2018-11-20",117.350743324573,0,117.350743324573
"2018-11-21",116.420933550958,0,116.420933550958
"2018-11-23",116.412037602934,0,116.412037602934
"2018-11-26",121.633777576026,0,121.633777576026
"2018-11-27",123.582253724008,0,123.582253724008
"2018-11-28",127.425637704011,0,127.425637704011
"2018-11-29",129.932173209615,0,129.932173209615
"2018-11-30",134.424189906703,0,134.424189906703
"2018-12-03",135.468004362803,0,135.468004362803
"2018-12-04",127.417422465932,0,127.417422465932
"2018-12-06",129.774371607414,0,129.774371607414
"2018-12-07",124.089589194443,0,124.089589194443
"2018-12-10",124.582262037692,0,124.582262037692
"2018-12-11",127.36018937769,0,127.36018937769
"2018-12-12",126.688203057582,0,126.688203057582
"2018-12-13",124.88516587152,0,124.88516587152
"2018-12-14",122.228488806856,0,122.228488806856
"2018-12-17",114.919590643716,0,114.919590643716
"2018-12-18",117.155151629496,0,117.155151629496
"2018-12-19",114.998001941057,0,114.998001941057
"2018-12-20",111.223712383551,0,111.223712383551
"2018-12-21",105.188994826656,0,105.188994826656
"2018-12-24",103.388015363806,0,103.388015363806
"2018-12-26",110.727138603579,0,110.727138603579
"2018-12-27",112.096555026891,0,112.096555026891
"2018-12-28",112.611480550932,0,112.611480550932
"2018-12-31",113.549748174011,0,113.549748174011
"2019-01-02",113.549748174011,13.549748174011,100
"2019-01-03",110.844439982651,13.549748174011,97.2946918086404
"2019-01-04",114.738030777432,13.549748174011,101.188282603421
"2019-01-07",116.588572817631,13.549748174011,103.03882464362
"2019-01-08",117.501863772029,13.549748174011,103.952115598018
"2019-01-09",117.935304669789,13.549748174011,104.385556495778
"2019-01-10",118.548211982929,13.549748174011,104.998463808918
"2019-01-11",118.1129647456,13.549748174011,104.563216571589
"2019-01-14",117.223929608661,13.549748174011,103.67418143465
"2019-01-15",119.296446942121,13.549748174011,105.74669876811
"2019-01-16",119.277541608642,13.549748174011,105.727793434631
"2019-01-17",120.303998600589,13.549748174011,106.754250426578
"2019-01-18",120.966465427638,13.549748174011,107.416717253627
"2019-01-22",118.414822957672,13.549748174011,104.865074783661
"2019-01-23",119.06151572058,13.549748174011,105.511767546569
"2019-01-24",120.257997285914,13.549748174011,106.708249111903
"2019-01-25",121.182369589495,13.549748174011,107.632621415484
"2019-01-28",120.272479303389,13.549748174011,106.722731129378
"2019-01-29",119.680023801124,13.549748174011,106.130275627113
"2019-01-30",122.151835198099,13.549748174011,108.602087024088
"2019-01-31",123.954292850601,13.549748174011,110.40454467659
"2019-02-01",122.195843783694,13.549748174011,108.646095609683
"2019-02-04",122.860568937151,13.549748174011,109.31082076314
"2019-02-05",123.96777285425,13.549748174011,110.418024680239
"2019-02-06",122.720919273535,13.549748174011,109.171171099524
"2019-02-07",122.221668926666,13.549748174011,108.671920752655
"2019-02-08",121.579743401889,13.549748174011,108.029995227878
"2019-02-11",122.030461981282,13.549748174011,108.480713807271
"2019-02-12",124.591788007693,13.549748174011,111.042039833682
"2019-02-13",124.261800677321,13.549748174011,110.71205250331
"2019-02-14",124.221769869509,13.549748174011,110.672021695498
"2019-02-15",124.612687572677,13.549748174011,111.062939398666
"2019-02-19",124.757143710483,13.549748174011,111.207395536472
"2019-02-20",124.34120362765,13.549748174011,110.791455453639
"2019-02-21",124.021017963817,13.549748174011,110.471269789806
"2019-02-22",124.938918185006,13.549748174011,111.389170010995
"2019-02-25",124.697676902094,13.549748174011,111.147928728083
"2019-02-26",124.677393808768,13.549748174011,111.127645634757
"2019-02-27",124.830094311885,13.549748174011,111.280346137874
"2019-02-28",122.777883952422,13.549748174011,109.228135778411
"2019-03-01",124.150484764162,13.549748174011,110.600736590151
"2019-03-04",124.620890995626,13.549748174011,111.071142821615
"2019-03-05",124.645864878266,13.549748174011,111.096116704255
"2019-03-06",124.194128520643,13.549748174011,110.644380346632
"2019-03-07",123.114727923091,13.549748174011,109.56497974908
"2019-03-08",122.600323911904,13.549748174011,109.050575737893
"2019-03-11",124.574275522554,13.549748174011,111.024527348543
"2019-03-12",125.450673539896,13.549748174011,111.900925365885
"2019-03-13",126.078892643079,13.549748174011,112.529144469068
"2019-03-14",125.594584750538,13.549748174011,112.044836576527
"2019-03-15",126.222804796382,13.549748174011,112.673056622371
"2019-03-18",127.204880696102,13.549748174011,113.655132522091
"2019-03-19",127.677257274573,13.549748174011,114.127509100562
"2019-03-20",128.726292102633,13.549748174011,115.176543928622
"2019-03-21",129.731521001339,13.549748174011,116.181772827328
"2019-03-22",127.076582918958,13.549748174011,113.526834744947
"2019-03-25",127.696276391185,13.549748174011,114.146528217174
"2019-03-26",127.992010162039,13.549748174011,114.442261988028
"2019-03-27",127.390228699986,13.549748174011,113.840480525975
"2019-03-28",127.268773908712,13.549748174011,113.719025734701
"2019-03-29",127.654309004601,13.549748174011,114.10456083059
"2019-04-01",129.083350468725,13.549748174011,115.533602294714
"2019-04-02",129.280252836722,13.549748174011,115.730504662711
"2019-04-03",129.880177765317,13.549748174011,116.330429591306
"2019-04-04",130.498928490952,13.549748174011,116.949180316941
"2019-04-05",130.889293571272,13.549748174011,117.339545397261
"2019-04-08",131.27180883117,13.549748174011,117.722060657159
"2019-04-09",130.685749033726,13.549748174011,117.136000859715
"2019-04-10",131.453122788671,13.549748174011,117.90337461466
"2019-04-11",131.754546828899,13.549748174011,118.204798654889
"2019-04-12",132.403352041936,13.549748174011,118.853603867925
"2019-04-15",132.651942067339,13.549748174011,119.102193893328
"2019-04-16",133.102235868892,13.549748174011,119.552487694881
"2019-04-17",132.806550931764,13.549748174011,119.256802757753
"2019-04-18",133.357020376766,13.549748174011,119.807272202755
"2019-04-22",135.326452964634,13.549748174011,121.776704790623
"2019-04-23",136.57768968492,13.549748174011,123.027941510909
"2019-04-24",135.992555836758,13.549748174011,122.442807662747
"2019-04-25",135.399535778729,13.549748174011,121.849787604718
"2019-04-26",136.470802376044,13.549748174011,122.921054202033
"2019-04-29",136.621661725313,13.549748174011,123.071913551302
"2019-04-30",135.262105559819,13.549748174011,121.712357385808
"2019-05-01",134.361971753347,13.549748174011,120.812223579336
"2019-05-02",134.475104705984,13.549748174011,120.925356531973
"2019-05-03",136.505367017791,13.549748174011,122.95561884378
"2019-05-06",136.146398324309,13.549748174011,122.596650150298
"2019-05-07",134.289346662628,13.549748174011,120.739598488617
"2019-05-08",133.748186411666,13.549748174011,120.198438237655
"2019-05-09",133.722222061462,13.549748174011,120.172473887451
"2019-05-10",134.215629792374,13.549748174011,120.665881618363
"2019-05-13",130.703097301167,13.549748174011,117.153349127156
"2019-05-14",131.703680210054,13.549748174011,118.153932036043
"2019-05-15",133.206956574638,13.549748174011,119.657208400627
"2019-05-16",134.721020389363,13.549748174011,121.171272215352
"2019-05-17",133.230377861708,13.549748174011,119.680629687697
"2019-05-20",131.762849815028,13.549748174011,118.213101641017
"2019-05-21",132.661715614805,13.549748174011,119.111967440794
"2019-05-22",131.946455481249,13.549748174011,118.396707307238
"2019-05-23",129.854816809965,13.549748174011,116.305068635954
"2019-05-24",130.342265984452,13.549748174011,116.792517810441
"2019-05-28",129.786365730028,13.549748174011,116.236617556017
"2019-05-29",128.975828510101,13.549748174011,115.42608033609
"2019-05-30",128.940818411496,13.549748174011,115.391070237485
"2019-05-31",127.129672656113,13.549748174011,113.579924482102
"2019-06-03",124.971355368491,13.549748174011,111.42160719448
"2019-06-04",128.056686342943,13.549748174011,114.506938168932
"2019-06-05",128.831784413672,13.549748174011,115.282036239661
"2019-06-06",129.214553520807,13.549748174011,115.664805346796
"2019-06-07",131.136988694466,13.549748174011,117.587240520455
"2019-06-10",132.679436004918,13.549748174011,119.129687830907
"2019-06-11",132.496547797506,13.549748174011,118.946799623495
"2019-06-12",132.396288415848,13.549748174011,118.846540241837
"2019-06-13",133.080361773937,13.549748174011,119.530613599926
"2019-06-14",132.944642432448,13.549748174011,119.394894258437
"2019-06-17",133.148156238532,13.549748174011,119.598408064521
"2019-06-18",134.315559572356,13.549748174011,120.765811398345
"2019-06-19",134.461873751124,13.549748174011,120.912125577113
"2019-06-20",135.519581662753,13.549748174011,121.969833488742
"2019-06-21",134.858475547096,13.549748174011,121.308727373085
"2019-06-24",134.700214103877,13.549748174011,121.150465929866
"2019-06-25",132.771467470284,13.549748174011,119.221719296273
"2019-06-26",132.627093569019,13.549748174011,119.077345395008
"2019-06-27",133.771199995676,13.549748174011,120.221451821665
"2019-06-28",134.533174930736,13.549748174011,120.983426756726
"2019-07-01",135.655056832608,13.549748174011,122.105308658597
"2019-07-02",136.196916430106,13.549748174011,122.647168256095
"2019-07-03",136.844286621576,13.549748174011,123.294538447565
"2019-07-05",136.720979259926,13.549748174011,123.171231085915
"2019-07-08",135.907942572495,13.549748174011,122.358194398484
"2019-07-09",136.912051746577,13.549748174011,123.362303572566
"2019-07-10",138.284606315437,13.549748174011,124.734858141426
"2019-07-11",138.295405233609,13.549748174011,124.745657059598
"2019-07-12",138.755265526906,13.549748174011,125.205517352895
"2019-07-15",138.613831048468,13.549748174011,125.064082874457
"2019-07-16",138.607477627906,13.549748174011,125.057729453895
"2019-07-17",137.981470045389,13.549748174011,124.431721871378
"2019-07-18",137.913932222036,13.549748174011,124.364184048025
"2019-07-19",137.250404009584,13.549748174011,123.700655835573
"2019-07-22",137.687815975964,13.549748174011,124.138067801953
"2019-07-23",137.493437480163,13.549748174011,123.943689306152
"2019-07-24",138.302704581363,13.549748174011,124.752956407352
"2019-07-25",137.409854279175,13.549748174011,123.860106105164
"2019-07-26",138.137282237449,13.549748174011,124.587534063438
"2019-07-29",136.994946455214,13.549748174011,123.445198281203
"2019-07-30",136.549376068544,13.549748174011,122.999627894533
"2019-07-31",135.771438493035,13.549748174011,122.221690319024
"2019-08-01",134.967307352071,13.549748174011,121.41755917806
"2019-08-02",133.695451603335,13.549748174011,120.145703429324
"2019-08-05",130.126762812547,13.549748174011,116.577014638536
"2019-08-06",131.653635517208,13.549748174011,118.103887343197
"2019-08-07",132.791529312088,13.549748174011,119.241781138077
"2019-08-08",136.115731538784,13.549748174011,122.565983364773
"2019-08-09",134.74801639786,13.549748174011,121.198268223849
"2019-08-12",133.47366138886,13.549748174011,119.923913214849
"2019-08-13",135.709162651644,13.549748174011,122.159414477633
"2019-08-14",132.25552986825,13.549748174011,118.705781694239
"2019-08-15",132.591460155517,13.549748174011,119.041711981506
"2019-08-16",133.778695715937,13.549748174011,120.228947541926
"2019-08-19",135.396481554289,13.549748174011,121.846733380278
"2019-08-20",134.800742417846,13.549748174011,121.250994243835
"2019-08-21",136.065853783355,13.549748174011,122.516105609344
"2019-08-22",136.021247356638,13.549748174011,122.471499182627
"2019-08-23",132.437959230166,13.549748174011,118.888211056155
"2019-08-26",133.84126232795,13.549748174011,120.291514153939
"2019-08-27",133.648391127871,13.549748174011,120.09864295386
"2019-08-28",134.132717352491,13.549748174011,120.58296917848
"2019-08-29",135.553891493001,13.549748174011,122.00414331899
"2019-08-30",135.189196005714,13.549748174011,121.639447831703
"2019-09-03",134.420190189398,13.549748174011,120.870442015387
"2019-09-04",135.696959377349,13.549748174011,122.147211203338
"2019-09-05",137.027779779164,13.549748174011,123.478031605153
"2019-09-06",136.956585247737,13.549748174011,123.406837073726
"2019-09-09",137.773232920642,13.549748174011,124.223484746631
"2019-09-10",136.967375807575,13.549748174011,123.417627633564
"2019-09-11",137.791309616947,13.549748174011,124.241561442936
"2019-09-12",138.470962385095,13.549748174011,124.921214211084
"2019-09-13",138.256532354479,13.549748174011,124.706784180468
"2019-09-16",137.502816485958,13.549748174011,123.953068311947
"2019-09-17",138.330324422347,13.549748174011,124.780576248336
"2019-09-18",138.521687273062,13.549748174011,124.971939099051
"2019-09-19",138.446691136908,13.549748174011,124.896942962897
"2019-09-20",137.295275835437,13.549748174011,123.745527661426
"2019-09-23",136.077028844761,13.549748174011,122.52728067075
"2019-09-24",134.80382086832,13.549748174011,121.254072694309
"2019-09-25",136.368196490622,13.549748174011,122.818448316611
"2019-09-26",135.83401735065,13.549748174011,122.284269176639
"2019-09-27",134.830475995152,13.549748174011,121.280727821141
"2019-09-30",136.045897202929,13.549748174011,122.496149028918
"2019-10-01",135.392137350844,13.549748174011,121.842389176833
"2019-10-02",133.188454677869,13.549748174011,119.638706503858
"2019-10-03",133.849657647932,13.549748174011,120.299909473921
"2019-10-04",135.681853830918,13.549748174011,122.132105656907
"2019-10-07",134.903187408697,13.549748174011,121.353439234686
"2019-10-08",133.544333593722,13.549748174011,119.994585419711
"2019-10-09",134.175500034024,13.549748174011,120.625751860013
"2019-10-10",134.298204475314,13.549748174011,120.748456301303
"2019-10-11",135.085297418917,13.549748174011,121.535549244906
"2019-10-14",135.654772287198,13.549748174011,122.105024113187
"2019-10-15",137.324830968938,13.549748174011,123.775082794927
"2019-10-16",137.853089810646,13.549748174011,124.303341636635
"2019-10-17",138.839873256613,13.549748174011,125.290125082602
"2019-10-18",138.746363057485,13.549748174011,125.196614883474
"2019-10-21",139.011018269584,13.549748174011,125.461270095573
"2019-10-22",138.015781127254,13.549748174011,124.466032953243
"2019-10-23",138.234997457356,13.549748174011,124.685249283345
"2019-10-24",138.999571009815,13.549748174011,125.449822835804
"2019-10-25",138.702535678471,13.549748174011,125.15278750446
"2019-10-28",138.95702393449,13.549748174011,125.407275760479
"2019-10-29",138.125120235416,13.549748174011,124.575372061405
"2019-10-30",138.544872311471,13.549748174011,124.99512413746
"2019-10-31",138.446795470364,13.549748174011,124.897047296353
"2019-11-01",139.336380313935,13.549748174011,125.786632139924
"2019-11-04",138.017271514384,13.549748174011,124.467523340373
"2019-11-05",137.76479776622,13.549748174011,124.215049592209
"2019-11-06",138.325098374354,13.549748174011,124.775350200343
"2019-11-07",136.621914016366,13.549748174011,123.072165842355
"2019-11-08",136.915516042902,13.549748174011,123.365767868891
"2019-11-11",137.792273832901,13.549748174011,124.24252565889
"2019-11-12",137.882626414038,13.549748174011,124.332878240027
"2019-11-13",137.214637509096,13.549748174011,123.664889335085
"2019-11-14",138.243803864119,13.549748174011,124.694055690108
"2019-11-15",137.881571115236,13.549748174011,124.331822941225
"2019-11-18",138.087100095749,13.549748174011,124.537351921738
"2019-11-19",138.28579308289,13.549748174011,124.736044908879
"2019-11-20",137.91125537556,13.549748174011,124.361507201549
"2019-11-21",138.014812651322,13.549748174011,124.465064477311
"2019-11-22",138.391402034131,13.549748174011,124.84165386012
"2019-11-25",139.90595278215,13.549748174011,126.356204608139
"2019-11-26",141.116284710861,13.549748174011,127.56653653685
"2019-11-27",141.784592939675,13.549748174011,128.234844765664
"2019-11-29",141.103062387576,13.549748174011,127.553314213565
"2019-12-02",139.748737741273,13.549748174011,126.198989567262
"2019-12-03",139.169280761473,13.549748174011,125.619532587462
"2019-12-04",140.276809268318,13.549748174011,126.727061094307
"2019-12-05",140.404457250933,13.549748174011,126.854709076922
"2019-12-06",140.686861151683,13.549748174011,127.137112977672
"2019-12-09",140.502569740254,13.549748174011,126.952821566243
"2019-12-10",140.111322984207,13.549748174011,126.561574810196
"2019-12-11",140.757824533157,13.549748174011,127.208076359146
"2019-12-12",140.906602662488,13.549748174011,127.356854488477
"2019-12-13",141.430586559717,13.549748174011,127.880838385706
"2019-12-16",142.743883389983,13.549748174011,129.194135215972
"2019-12-17",142.89377961148,13.549748174011,129.344031437469
"2019-12-18",142.051450516013,13.549748174011,128.501702342002
"2019-12-19",142.349671028473,13.549748174011,128.799922854462
"2019-12-20",143.459343904561,13.549748174011,129.90959573055
"2019-12-23",143.367251167658,13.549748174011,129.817502993647
"2019-12-24",143.541545292055,13.549748174011,129.991797118044
"2019-12-26",145.40363479785,13.549748174011,131.853886623839
"2019-12-27",145.329175631069,13.549748174011,131.779427457058
"2019-12-30",144.42188355905,13.549748174011,130.872135385039
"2019-12-31",144.449950919408,13.549748174011,130.900202745397
"2020-01-02",144.449950919408,44.4499509194075,100
"2020-01-03",145.205974902409,44.4499509194075,100.756023983001
"2020-01-06",145.670646675641,44.4499509194075,101.220695756234
"2020-01-07",145.857761903342,44.4499509194075,101.407810983934
"2020-01-08",157.629252786091,44.4499509194075,113.179301866684
"2020-01-09",163.352558152759,44.4499509194075,118.902607233352
"2020-01-10",169.732484308561,44.4499509194075,125.282533389153
"2020-01-13",165.232921185028,44.4499509194075,120.78297026562
"2020-01-14",167.685602568622,44.4499509194075,123.235651649214
"2020-01-15",169.691038938695,44.4499509194075,125.241088019288
"2020-01-16",165.98958680004,44.4499509194075,121.539635880632
"2020-01-17",179.34957119427,44.4499509194075,134.899620274862
"2020-01-21",155.724944464843,44.4499509194075,111.274993545436
"2020-01-22",157.373372606961,44.4499509194075,112.923421687554
"2020-01-23",149.703533571891,44.4499509194075,105.253582652484
"2020-01-24",140.309977091159,44.4499509194075,95.8600261717511
"2020-01-27",129.309807556584,44.4499509194075,84.859856637177
"2020-01-28",127.89045099912,44.4499509194075,83.4405000797128
"2020-01-29",134.19702833218,44.4499509194075,89.7470774127728
"2020-01-30",116.524171318692,44.4499509194075,72.0742203992844
"2020-01-31",60.3385497203299,44.4499509194075,15.8885988009224
