"","date","portfolio_value"
"233","2017-10-13",102.358127077203
"234","2017-10-16",100.879420693704
"235","2017-10-17",102.228759498874
"236","2017-10-18",102.092723798977
"237","2017-10-19",96.9085161588917
"238","2017-10-20",97.7398950140452
"239","2017-10-23",101.951028409857
"240","2017-10-24",102.976911023543
"241","2017-10-25",97.893036342771
"242","2017-10-26",96.6592783343615
"243","2017-10-27",96.166981893483
"244","2017-10-30",98.6821949766509
"245","2017-10-31",96.5235038100721
"246","2017-11-01",96.7509377055393
"247","2017-11-02",96.5205401643894
"248","2017-11-03",95.1534904204771
"249","2017-11-06",102.503694642401
"250","2017-11-07",103.957856832037
"251","2017-11-08",105.617033059526
"252","2017-11-09",106.985833433524
"253","2017-11-10",104.355379426134
"254","2017-11-13",105.972753053027
"255","2017-11-14",109.59644947943
"256","2017-11-15",109.398276673694
"257","2017-11-16",103.488919142745
"258","2017-11-17",103.918375012952
"259","2017-11-20",102.064681035211
"260","2017-11-21",104.430614997967
"261","2017-11-22",101.876567461195
"262","2017-11-24",103.420731194883
"263","2017-11-27",104.175024232883
"264","2017-11-28",102.418417291831
"265","2017-11-29",100.788738068029
"266","2017-11-30",98.7383853069874
"267","2017-12-01",102.69352143983
"268","2017-12-04",101.267988382142
"269","2017-12-05",102.969846443423
"270","2017-12-06",103.571371962098
"271","2017-12-07",103.104984279079
"272","2017-12-08",100.817392048424
"273","2017-12-11",99.9796802038232
"274","2017-12-12",96.9329423764912
"275","2017-12-13",98.1065998596618
"276","2017-12-14",100.248364300584
"277","2017-12-15",99.6370347686987
"278","2017-12-18",96.2879627339733
"279","2017-12-19",96.9574942572893
"280","2017-12-20",96.1080630087943
"281","2017-12-21",94.2521082795919
"282","2017-12-22",95.8313896246147
"283","2017-12-26",94.1160904648025
"284","2017-12-27",92.7185858554963
"285","2017-12-28",92.6378366200566
"286","2017-12-29",93.8108150293151
"287","2018-01-02",100
"288","2018-01-03",95.8400181502206
"289","2018-01-04",96.2424954694433
"290","2018-01-05",95.5170268232525
"291","2018-01-08",92.9290330121116
"292","2018-01-09",91.1869233822128
"293","2018-01-10",94.5963414159612
"294","2018-01-11",95.3547310368061
"295","2018-01-12",93.218049963218
"296","2018-01-16",91.7411835541648
"297","2018-01-17",92.3905527716472
"298","2018-01-18",93.3589700664403
"299","2018-01-19",93.9126315742531
"300","2018-01-22",98.3644735633639
"301","2018-01-23",99.4244563239845
"302","2018-01-24",103.243882118386
"303","2018-01-25",99.6776071910469
"304","2018-01-26",100.225670096281
"305","2018-01-29",99.2090699937069
"306","2018-01-30",97.2373070647216
"307","2018-01-31",102.226761351949
"308","2018-02-01",104.921830276405
"309","2018-02-02",98.0791468520386
"310","2018-02-05",93.5998687189043
"311","2018-02-06",94.9716073355125
"312","2018-02-07",96.6207852173401
"313","2018-02-08",92.8182777066852
"314","2018-02-09",93.8149974143313
"315","2018-02-12",95.8761053568124
"316","2018-02-13",97.7485519072337
"317","2018-02-14",94.5262614787814
"318","2018-02-15",94.3301510236631
"319","2018-02-16",95.6628783630386
"320","2018-02-20",95.7271369159408
"321","2018-02-21",92.331157117273
"322","2018-02-22",93.9061310328506
"323","2018-02-23",97.5280285220074
"324","2018-02-26",101.068436971606
"325","2018-02-27",98.5045704751546
"326","2018-02-28",98.3708743296392
"327","2018-03-01",101.404307704957
"328","2018-03-02",101.330051308545
"329","2018-03-05",100.629231490567
"330","2018-03-06",101.387787393823
"331","2018-03-07",99.6025674553311
"332","2018-03-08",99.8226262507687
"333","2018-03-09",96.8918601448452
"334","2018-03-12",95.3980588148022
"335","2018-03-13",95.1437409802126
"336","2018-03-14",96.0532765319521
"337","2018-03-15",95.9286484160943
"338","2018-03-16",97.2930939194509
"339","2018-03-19",97.6770097299131
"340","2018-03-20",96.6522105868205
"341","2018-03-21",96.9047005533863
"342","2018-03-22",95.7139761092039
"343","2018-03-23",93.8037363992288
"344","2018-03-26",93.9241729122564
"345","2018-03-27",96.0771655947235
"346","2018-03-28",96.3104493438953
"347","2018-03-29",94.8455706857899
"348","2018-04-02",95.029047143036
"349","2018-04-03",96.534431404419
"350","2018-04-04",94.9355798612567
"351","2018-04-05",96.7606569513439
"352","2018-04-06",94.6445359321851
"353","2018-04-09",90.9771945566965
"354","2018-04-10",95.9889213999241
"355","2018-04-11",93.7086835890208
"356","2018-04-12",92.0573149871158
"357","2018-04-13",94.2751888406623
"358","2018-04-16",94.03264737082
"359","2018-04-17",93.8144574088253
"360","2018-04-18",95.3421658128739
"361","2018-04-19",96.4807089243357
"362","2018-04-20",95.5260411324607
"363","2018-04-23",97.5826963043677
"364","2018-04-24",99.1108954977945
"365","2018-04-25",96.9786361469143
"366","2018-04-26",95.4472248604847
"367","2018-04-27",97.705157093541
"368","2018-04-30",98.872572374434
"369","2018-05-01",96.1520485989325
"370","2018-05-02",93.8653125144284
"371","2018-05-03",93.8210499272667
"372","2018-05-04",93.8428128813155
"373","2018-05-07",92.4284883998848
"374","2018-05-08",93.052851636814
"375","2018-05-09",90.2836543345617
"376","2018-05-10",93.5867197052433
"377","2018-05-11",97.785174746994
"378","2018-05-14",97.3110416706414
"379","2018-05-15",95.6053660375837
"380","2018-05-16",95.4216192511788
"381","2018-05-17",95.3022887312121
"382","2018-05-18",95.1255168199237
"383","2018-05-21",97.9667764605354
"384","2018-05-22",98.4519550851729
"385","2018-05-23",96.7073550846669
"386","2018-05-24",97.7499599045563
"387","2018-05-25",96.6999794574212
"388","2018-05-29",95.9929412303195
"389","2018-05-30",96.964807417873
"390","2018-05-31",95.6174261465751
"391","2018-06-01",97.2032600901465
"392","2018-06-04",95.4182833999672
"393","2018-06-05",97.50582944207
"394","2018-06-06",97.7007207501671
"395","2018-06-07",97.3396229183906
"396","2018-06-08",97.7604199789678
"397","2018-06-11",97.9423076128164
"398","2018-06-12",95.5238065003466
"399","2018-06-13",90.8146978625076
"400","2018-06-14",92.6755752846377
"401","2018-06-15",92.7653559131637
"402","2018-06-18",92.7508446692239
"403","2018-06-19",95.2486482126131
"404","2018-06-20",93.3021503284253
"405","2018-06-21",93.7758013966486
"406","2018-06-22",96.1018287312861
"407","2018-06-25",93.8062579966188
"408","2018-06-26",94.3914791940439
"409","2018-06-27",94.6054678013602
"410","2018-06-28",101.962727620175
"411","2018-06-29",98.9881137928725
"412","2018-07-02",99.6103652339032
"413","2018-07-03",100.066641471306
"414","2018-07-05",100.946853512943
"415","2018-07-06",101.288459134692
"416","2018-07-09",97.4373406726275
"417","2018-07-10",101.460723048679
"418","2018-07-11",100.920632635349
"419","2018-07-12",100.630553184307
"420","2018-07-13",101.753305352566
"421","2018-07-16",98.2529800254199
"422","2018-07-17",98.5520098315143
"423","2018-07-18",97.7956855027427
"424","2018-07-19",94.8300511646462
"425","2018-07-20",92.2131241373187
"426","2018-07-23",91.537474902011
"427","2018-07-24",95.1384403319403
"428","2018-07-25",94.4484102115886
"429","2018-07-26",95.2825016610181
"430","2018-07-27",98.9457495290093
"431","2018-07-30",100.203805324894
"432","2018-07-31",96.0308918121385
"433","2018-08-01",94.7857386866298
"434","2018-08-02",94.3456972263691
"435","2018-08-03",93.6184412819067
"436","2018-08-06",93.4300564263711
"437","2018-08-07",96.3116822526393
"438","2018-08-08",97.750333990582
"439","2018-08-09",100.169680655838
"440","2018-08-10",97.3383352755829
"441","2018-08-13",95.3321173064063
"442","2018-08-14",96.2964287937768
"443","2018-08-15",96.0059145309668
"444","2018-08-16",97.9886895387169
"445","2018-08-17",99.1090746903399
"446","2018-08-20",97.5306658490138
"447","2018-08-21",95.6427314829333
"448","2018-08-22",94.1015421868567
"449","2018-08-23",94.1599748743209
"450","2018-08-24",95.1282769631102
"451","2018-08-27",98.7657856505699
"452","2018-08-28",98.4700815831153
"453","2018-08-29",97.1397208235478
"454","2018-08-30",100.737484257897
"455","2018-08-31",97.1241730759522
"456","2018-09-04",93.5097176387356
"457","2018-09-05",94.5984973264725
"458","2018-09-06",95.5652344120536
"459","2018-09-07",93.3731355357668
"460","2018-09-10",94.8998202230585
"461","2018-09-11",95.7359504287406
"462","2018-09-12",96.0922222583233
"463","2018-09-13",95.3487630846302
"464","2018-09-14",96.9620083032835
"465","2018-09-17",99.7552946793547
"466","2018-09-18",98.3505786137327
"467","2018-09-19",96.0123917315905
"468","2018-09-20",96.5565665964015
"469","2018-09-21",98.93195363046
"470","2018-09-24",100.107350623569
"471","2018-09-25",95.1849766874903
"472","2018-09-26",94.7092733823712
"473","2018-09-27",94.9144741375168
"474","2018-09-28",91.9119305591283
"475","2018-10-01",93.8331134052823
"476","2018-10-02",93.9032844039827
"477","2018-10-03",93.5053337330621
"478","2018-10-04",96.156503584534
"479","2018-10-05",99.2807356959149
"480","2018-10-08",95.0597302427033
"481","2018-10-09",93.7989568429423
"482","2018-10-10",93.5473965523916
"483","2018-10-11",94.2084286621304
"484","2018-10-12",93.3241892958378
"485","2018-10-15",92.9876750902021
"486","2018-10-16",91.9347989842458
"487","2018-10-17",91.133635967965
"488","2018-10-18",95.9318058524779
"489","2018-10-19",96.3367448584193
"490","2018-10-22",99.0418829724933
"491","2018-10-23",107.727948190397
"492","2018-10-24",103.157931167735
"493","2018-10-25",95.627882132416
"494","2018-10-26",94.8944793187143
"495","2018-10-29",96.4740166507752
"496","2018-10-30",97.2779742845262
"497","2018-10-31",93.3070404863088
"498","2018-11-01",90.1720251792183
"499","2018-11-02",92.9913815020122
"500","2018-11-05",93.6535269106422
"501","2018-11-06",92.981805866896
"502","2018-11-07",90.2332922103724
"503","2018-11-08",92.5405571022975
"504","2018-11-09",94.7546410072973
"505","2018-11-12",97.2314043239843
"506","2018-11-13",95.7942189461128
"507","2018-11-14",97.7490807753042
"508","2018-11-15",99.2678751659885
"509","2018-11-16",103.423362973294
"510","2018-11-19",104.374802949578
"511","2018-11-20",103.646817806033
"512","2018-11-21",103.040330816798
"513","2018-11-23",100.054051007286
"514","2018-11-26",102.550009159762
"515","2018-11-27",106.20024626219
"516","2018-11-28",100.34829551007
"517","2018-11-29",96.2357065229952
"518","2018-11-30",100.411029304268
"519","2018-12-03",93.4101013273422
"520","2018-12-04",92.6986115073915
"521","2018-12-06",91.6633608181305
"522","2018-12-07",92.4795159974594
"523","2018-12-10",96.6199580741109
"524","2018-12-11",97.6300341985442
"525","2018-12-12",90.6938456186719
"526","2018-12-13",91.7998785543011
"527","2018-12-14",100.778375333437
"528","2018-12-17",98.2822476631994
"529","2018-12-18",96.7131284946073
"530","2018-12-19",98.1100209524521
"531","2018-12-20",97.2947415715634
"532","2018-12-21",98.2729460637861
"533","2018-12-24",94.4922308059174
"534","2018-12-26",95.2209780544154
"535","2018-12-27",96.4898693450504
"536","2018-12-28",95.9685758562252
"537","2018-12-31",98.2819765248833
"538","2019-01-02",100
"539","2019-01-03",98.9575799055029
"540","2019-01-04",97.8952363388523
"541","2019-01-07",97.6711961859449
"542","2019-01-08",99.8656916440312
"543","2019-01-09",97.1624923634304
"544","2019-01-10",99.3498357633062
"545","2019-01-11",101.068013670269
"546","2019-01-14",101.526102879731
"547","2019-01-15",101.051644728918
"548","2019-01-16",99.3066230843626
"549","2019-01-17",98.5510773587897
"550","2019-01-18",98.7281295784484
"551","2019-01-22",100.765573071032
"552","2019-01-23",102.180754672614
"553","2019-01-24",101.392313171337
"554","2019-01-25",100.701420107901
"555","2019-01-28",98.4120151834132
"556","2019-01-29",94.98913264503
"557","2019-01-30",96.4334688311971
"558","2019-01-31",97.730456561279
"559","2019-02-01",96.3208629541866
"560","2019-02-04",96.8653009613843
"561","2019-02-05",96.5262258933733
"562","2019-02-06",97.2586685443057
"563","2019-02-07",99.2647771261948
"564","2019-02-08",98.8371507808438
"565","2019-02-11",98.2366452407804
"566","2019-02-12",98.2422220054835
"567","2019-02-13",98.4384057371964
"568","2019-02-14",95.303809818509
"569","2019-02-15",97.544419707563
"570","2019-02-19",97.7240057279617
"571","2019-02-20",97.9998929583777
"572","2019-02-21",99.2514370765161
"573","2019-02-22",100.776248162735
"574","2019-02-25",101.279482653713
"575","2019-02-26",100.881466389964
"576","2019-02-27",100.540361327626
"577","2019-02-28",101.025551059556
"578","2019-03-01",99.5235702594816
"579","2019-03-04",97.0603470088062
"580","2019-03-05",97.4173145412232
"581","2019-03-06",96.1217410523797
"582","2019-03-07",97.1291583807147
"583","2019-03-08",96.5303436364069
"584","2019-03-11",98.89856531983
"585","2019-03-12",97.6820109511683
"586","2019-03-13",98.2544620560538
"587","2019-03-14",98.4927400790278
"588","2019-03-15",100.138465446711
"589","2019-03-18",98.5263654835475
"590","2019-03-19",96.869241199041
"591","2019-03-20",95.95840684973
"592","2019-03-21",96.7640430724928
"593","2019-03-22",99.6775686870464
"594","2019-03-25",100.358110058259
"595","2019-03-26",101.478901765923
"596","2019-03-27",102.343525882912
"597","2019-03-28",99.4649972210802
"598","2019-03-29",99.5909632219345
"599","2019-04-01",99.1422185720258
"600","2019-04-02",98.7600060629762
"601","2019-04-03",99.2154593763954
"602","2019-04-04",99.4777440797126
"603","2019-04-05",99.9814631857777
"604","2019-04-08",99.8459283135506
"605","2019-04-09",98.2941755186526
"606","2019-04-10",99.1481945114796
"607","2019-04-11",99.9862247037161
"608","2019-04-12",100.955775820426
"609","2019-04-15",99.7986425016586
"610","2019-04-16",100.62178567538
"611","2019-04-17",98.7403452362839
"612","2019-04-18",100.079616031821
"613","2019-04-22",99.9779439300234
"614","2019-04-23",98.8046247809036
"615","2019-04-24",97.9026760807197
"616","2019-04-25",95.2746379444606
"617","2019-04-26",98.676901886619
"618","2019-04-29",99.6920198176776
"619","2019-04-30",99.9399027524246
"620","2019-05-01",98.356923009184
"621","2019-05-02",98.8277625572742
"622","2019-05-03",99.7954062980238
"623","2019-05-06",99.2533756196656
"624","2019-05-07",98.5969923074599
"625","2019-05-08",97.3623652288784
"626","2019-05-09",98.2095118793231
"627","2019-05-10",98.1369957382425
"628","2019-05-13",97.705767533682
"629","2019-05-14",96.9090772487428
"630","2019-05-15",96.5248223270958
"631","2019-05-16",97.7370165210703
"632","2019-05-17",98.7113526908797
"633","2019-05-20",101.21355324641
"634","2019-05-21",102.044313349476
"635","2019-05-22",101.691668854677
"636","2019-05-23",101.207274813633
"637","2019-05-24",102.310479316193
"638","2019-05-28",101.64734800708
"639","2019-05-29",100.983825474648
"640","2019-05-30",98.0441768805686
"641","2019-05-31",93.9208734582571
"642","2019-06-03",97.7700584233905
"643","2019-06-04",97.6671285897444
"644","2019-06-05",100.3924522425
"645","2019-06-06",100.475402981739
"646","2019-06-07",99.8741865016869
"647","2019-06-10",97.8254509416321
"648","2019-06-11",98.7826392502671
"649","2019-06-12",100.694214126066
"650","2019-06-13",100.458219666144
"651","2019-06-14",101.975193660872
"652","2019-06-17",99.8534144873567
"653","2019-06-18",99.2147439138942
"654","2019-06-19",100.251812269666
"655","2019-06-20",98.7048789568937
"656","2019-06-21",97.850254257878
"657","2019-06-24",100.046688047095
"658","2019-06-25",99.4410516858274
"659","2019-06-26",96.649925845301
"660","2019-06-27",96.9951047394724
"661","2019-06-28",97.2658056892669
"662","2019-07-01",96.9947096261349
"663","2019-07-02",100.542517313302
"664","2019-07-03",99.966605400986
"665","2019-07-05",100.147291857006
"666","2019-07-08",99.7092120522889
"667","2019-07-09",96.3560998678498
"668","2019-07-10",97.5085507611209
"669","2019-07-11",96.7815063888273
"670","2019-07-12",98.1581017661828
"671","2019-07-15",99.1393171572469
"672","2019-07-16",99.5423879089873
"673","2019-07-17",98.3671951438582
"674","2019-07-18",98.9796179572759
"675","2019-07-19",97.4018796707137
"676","2019-07-22",95.1880008503359
"677","2019-07-23",96.3997652398473
"678","2019-07-24",96.6746273234197
"679","2019-07-25",98.4138880282692
"680","2019-07-26",100.38390640495
"681","2019-07-29",101.653984773217
"682","2019-07-30",99.1321931252764
"683","2019-07-31",94.6062345734383
"684","2019-08-01",94.3922414748721
"685","2019-08-02",96.3125009731962
"686","2019-08-05",96.2477283343757
"687","2019-08-06",95.9948455392064
"688","2019-08-07",96.3022559612472
"689","2019-08-08",97.9660308281346
"690","2019-08-09",98.5367608072884
"691","2019-08-12",97.9938252723779
"692","2019-08-13",98.6743298735825
"693","2019-08-14",98.2384972935609
"694","2019-08-15",99.768233103577
"695","2019-08-16",99.8577247537372
"696","2019-08-19",100.540775654824
"697","2019-08-20",98.9704292599268
"698","2019-08-21",99.4734245681805
"699","2019-08-22",99.4990746465193
"700","2019-08-23",98.8512032732338
"701","2019-08-26",100.049989198932
"702","2019-08-27",98.2634110902275
"703","2019-08-28",99.3631029801755
"704","2019-08-29",99.0211908809505
"705","2019-08-30",100.009513593651
"706","2019-09-03",99.5262982962891
"707","2019-09-04",99.8427403912778
"708","2019-09-05",100.924812250139
"709","2019-09-06",100.431084158097
"710","2019-09-09",97.5695948169374
"711","2019-09-10",99.3664798020174
"712","2019-09-11",101.078442112439
"713","2019-09-12",102.284911097011
"714","2019-09-13",100.325822347858
"715","2019-09-16",98.5185070001645
"716","2019-09-17",99.5230828026529
"717","2019-09-18",98.9265926174877
"718","2019-09-19",99.7160585839417
"719","2019-09-20",100.020055923765
"720","2019-09-23",99.468820960991
"721","2019-09-24",99.9988570989301
"722","2019-09-25",99.8391902664779
"723","2019-09-26",100.517899610219
"724","2019-09-27",100.411455901629
"725","2019-09-30",100.136906254259
"726","2019-10-01",99.5322185618815
"727","2019-10-02",97.1036168176958
"728","2019-10-03",96.4883835934921
"729","2019-10-04",98.4478486990138
"730","2019-10-07",99.1606826870398
"731","2019-10-08",98.6220855952052
"732","2019-10-09",97.048055732746
"733","2019-10-10",97.5797704740461
"734","2019-10-11",97.8244212652606
"735","2019-10-14",97.2650310581271
"736","2019-10-15",98.444716679945
"737","2019-10-16",98.2408647725156
"738","2019-10-17",97.982158706184
"739","2019-10-18",99.3978832034754
"740","2019-10-21",99.3960752489077
"741","2019-10-22",98.677681230295
"742","2019-10-23",98.3828687932203
"743","2019-10-24",97.5875897323382
"744","2019-10-25",96.7076489815
"745","2019-10-28",96.9918908071045
"746","2019-10-29",98.3724931216259
"747","2019-10-30",100.907195865989
"748","2019-10-31",100.820546465313
"749","2019-11-01",100.474222105367
"750","2019-11-04",97.773175288181
"751","2019-11-05",96.2132648836335
"752","2019-11-06",98.523447148102
"753","2019-11-07",99.5947871621042
"754","2019-11-08",98.8717453865573
"755","2019-11-11",99.3074408335865
"756","2019-11-12",99.207638155298
"757","2019-11-13",98.6175030238883
"758","2019-11-14",97.7565855728901
"759","2019-11-15",97.7331761957933
"760","2019-11-18",98.1613539131755
"761","2019-11-19",99.4086999908016
"762","2019-11-20",98.6593613830203
"763","2019-11-21",97.2300139571632
"764","2019-11-22",98.2490188764098
"765","2019-11-25",97.381816185903
"766","2019-11-26",97.6421578954362
"767","2019-11-27",98.2200029274729
"768","2019-11-29",98.8832191371714
"769","2019-12-02",97.7712561454462
"770","2019-12-03",97.9433805504233
"771","2019-12-04",99.0131107659279
"772","2019-12-05",100.811285254084
"773","2019-12-06",100.959248204138
"774","2019-12-09",100.081593776133
"775","2019-12-10",99.9921827243427
"776","2019-12-11",99.0331546876839
"777","2019-12-12",98.7843528787215
"778","2019-12-13",98.5856630437284
"779","2019-12-16",99.8914372342444
"780","2019-12-17",100.359187798136
"781","2019-12-18",99.0568460188186
"782","2019-12-19",99.4187676099078
"783","2019-12-20",100.346070059276
"784","2019-12-23",99.3963954054526
"785","2019-12-24",98.9667943289987
"786","2019-12-26",98.2616051082213
"787","2019-12-27",98.9574436800726
"788","2019-12-30",98.0289341465471
"789","2019-12-31",98.7053078860218
"790","2020-01-02",100
"791","2020-01-03",98.2048678506106
"792","2020-01-06",96.6444004953549
"793","2020-01-07",96.1818287358976
"794","2020-01-08",94.9780559268707
"795","2020-01-09",89.1633414685706
"796","2020-01-10",90.2079919924019
"797","2020-01-13",90.4743238633086
"798","2020-01-14",89.7125105089956
"799","2020-01-15",88.5927003602538
"800","2020-01-16",90.8607715891283
"801","2020-01-17",93.1491709688994
"802","2020-01-21",94.0315970831493
"803","2020-01-22",94.3187890371294
"804","2020-01-23",94.4980302683403
"805","2020-01-24",94.7705720865592
"806","2020-01-27",98.3486008783053
"807","2020-01-28",99.0873776914058
"808","2020-01-29",95.5757594858162
"809","2020-01-30",93.902397497925
"810","2020-01-31",98.8983063004454
"811","2020-02-03",94.0994867490469
"812","2020-02-04",92.949549415454
"813","2020-02-05",92.1832470480328
"814","2020-02-06",93.2890665766615
"815","2020-02-07",95.596276174626
"816","2020-02-10",97.4472434768173
"817","2020-02-11",91.9595000734379
"818","2020-02-12",89.2803503872012
"819","2020-02-13",90.0135217578423
"820","2020-02-14",89.4794202859336
"821","2020-02-18",86.3824086099574
"822","2020-02-19",87.5364461086227
"823","2020-02-20",86.2565448725813
"824","2020-02-21",87.0197500985975
"825","2020-02-24",90.9359458937609
"826","2020-02-25",93.7191783273527
"827","2020-02-26",96.5163835009429
